country,ticker,sector,industry,roe_ratio,pb_ratio,ps_ratio,evrv_ratio,de_ratio,current_ratio,roe_perc,pb_perc,ps_perc,evrv_perc,de_perc,current_perc
norway,AFG.OL,Industrials,Engineering & Construction,0.1529535864978903,5.014360526577162,0.4734203544662035,0.8582093861031588,4.220112517580872,0.5824278756088422,8.9,24.4,15.2,19.0,62.3,3.6
norway,AKRBP.OL,Energy,Oil & Gas E&P,0.11405510656255731,1.1078755220835401,1.077729828795107,3.032040668804666,2.341320724475076,1.1207766990291261,67.5,12.4,15.1,17.2,25.6,67.7
norway,ATEA.OL,Technology,Information Technology Services,0.1836783822821377,3.8121753353950893,0.47457972738046034,0.8034876631272836,2.8909484833895043,0.8827335220380105,61.0,84.1,86.4,76.9,42.6,59.1
norway,AUSS.OL,Consumer Defensive,Farm Products,0.11137265924182271,0.6794606439702833,0.5637512989163729,1.103293639683025,0.8950918736605418,2.9715999510343982,61.2,64.2,37.1,35.2,74.6,76.9
norway,BONHR.OL,Industrials,Conglomerates,0.18219300200579452,1.3127713394250058,0.8185096922114916,1.4752872924338218,1.740806775128148,1.6561237040941839,80.2,58.5,47.8,4.8,0.3,41.8
norway,BRG.OL,Basic Materials,Specialty Chemicals,0.155343585750438,3.7697255207319444,2.673626950158774,3.2153914123981773,0.7973525403932257,1.760523321956769,37.5,69.0,75.5,72.8,23.3,69.0
norway,DNO.OL,Energy,Oil & Gas E&P,0.0008128386421392417,0.7918808554085734,1.4903058316838977,2.685288151458712,1.4016260162601626,3.984472049689441,45.8,28.0,46.6,35.3,59.2,79.4
norway,EPR.OL,Consumer Defensive,Discount Stores,0.22624557582357746,3.09574101421835,0.9936779467992659,1.6255926544808177,1.9942826027770215,1.090085141444658,23.5,47.6,56.5,58.0,53.1,31.4
norway,EQNR.OL,Energy,Oil & Gas Integrated,0.21229197587038567,1.5338025483694837,0.6496883505712997,1.4391523974369769,2.0440669565413296,1.4803687471663896,72.8,56.2,9.9,9.9,72.0,25.5
norway,GSF.OL,Consumer Defensive,Farm Products,-0.11632167063564755,1.3851332978770767,1.0942753506672884,2.1437688383662756,1.3953104964279173,1.6748322147651007,1.2,32.9,37.3,58.3,66.5,1.2
norway,KOG.OL,Industrials,Aerospace & Defense,0.26964586846543004,11.413313659359192,4.32936416554724,5.032151005351927,2.2532883642495785,1.1354725822236722,97.0,98.1,92.4,92.0,83.3,16.0
norway,MOWI.OL,Consumer Defensive,Farm Products,0.12724434035909446,25.437875768426743,17.9569721855371,18.703114727785447,1.103304709862087,3.127659574468085,39.0,37.0,40.5,40.9,57.0,47.4
norway,NHY.OL,Basic Materials,Aluminum,0.0046066350710900475,1.2802037337605987,0.6892123282818011,1.1095935188005162,0.9597630331753555,1.5952159870811466,25.7,86.4,62.0,57.6,60.1,7.2
norway,NOD.OL,Technology,Semiconductors,-0.09333111688494974,3.4520072442407073,4.222034426883017,4.215642093246159,0.44773519163763065,4.973913043478261,2.4,10.9,48.3,48.5,71.1,86.5
norway,ORK.OL,Consumer Defensive,Packaged Foods,0.12147602073882048,2.0615175985409238,1.462450690289886,2.0186559717473154,0.8072342838626053,1.2955877283695278,61.2,89.5,49.7,46.7,69.2,35.2
norway,SALM.OL,Consumer Defensive,Farm Products,0.1859689304919339,3.666841266679944,2.637331327889987,3.7888855464833116,1.632294363672575,1.8117992815935562,20.9,47.6,36.7,42.8,86.9,19.0
norway,SCATC.OL,Utilities,Utilities - Renewable,0.07208063902624572,1.2027805018579159,3.1455955626803886,10.361213568151664,3.0170216812476225,0.953037542662116,48.8,3.3,6.3,21.3,21.4,11.4
norway,TGS.OL,Energy,Oil & Gas Equipment & Services,0.03752388313492005,0.8886327625081951,1.130622264724282,2.2364503577390207,0.9719942056977305,0.677013422818792,47.7,8.4,6.3,16.4,95.3,0.3
norway,VEI.OL,Industrials,Engineering & Construction,0.5718487394957983,7.0995762975356165,0.3949833233159907,0.7354774910150954,6.368487394957983,0.7878293308463511,98.9,100.0,92.3,65.8,91.5,11.2
norway,WAWI.OL,Industrials,Marine Shipping,0.27815640587690565,1.3331098233202816,0.8155083534304303,1.5216337599636125,1.7244389027431422,1.182655410590944,87.1,99.2,65.8,36.9,44.7,52.6
norway,WWI.OL,Industrials,Marine Shipping,0.191496989045554,0.6374635777610146,1.59727599211762,2.526282525095933,0.4374529012810851,1.3682539682539683,91.1,98.3,83.3,38.2,6.2,56.1
norway,YAR.OL,Basic Materials,Agricultural Inputs,0.07198078828528684,1.0239110270748224,0.5594114959190204,1.1121551062266126,1.1296826222684704,1.8057954862078573,51.2,63.9,47.5,47.5,76.2,65.4
