country,ticker,sector,industry,roe_ratio,pb_ratio,ps_ratio,evrv_ratio,de_ratio,current_ratio,roe_perc,pb_perc,ps_perc,evrv_perc,de_perc,current_perc
norway,AFG.OL,Industrials,Engineering & Construction,0.1529535864978903,4.716704583121084,0.44531779153458695,0.8301068231715422,4.220112517580872,0.5824278756088422,7.6,15.4,6.6,9.5,63.2,3.0
norway,AKRBP.OL,Energy,Oil & Gas E&P,0.14333356649557816,1.006601199222453,0.9562583303753498,2.7760999374119115,2.1705163579030353,1.1335067186822712,79.4,7.0,9.4,8.1,23.3,67.7
norway,ATEA.OL,Technology,Information Technology Services,0.18240497250776955,3.8579413545094634,0.48713380481505325,0.8694991754984631,3.312694238584748,0.9119870869085039,58.2,85.2,89.8,86.5,74.7,74.0
norway,AUSS.OL,Consumer Defensive,Farm Products,0.11137265924182271,0.6766117415592172,0.5613875528348637,1.100929893601516,0.8950918736605418,2.9715999510343982,54.6,66.3,38.0,37.1,75.4,77.7
norway,BONHR.OL,Industrials,Conglomerates,0.17216117216117216,1.3543465674110835,0.8196392305491992,1.4601569651029747,1.8621056362991848,1.6077222582738482,79.6,62.0,49.1,3.9,1.2,39.9
norway,BRG.OL,Basic Materials,Specialty Chemicals,0.1600323297635886,3.9280661526870957,2.6839706460925634,3.225735108331967,0.8557284299858557,1.6958154506437768,42.2,77.8,76.8,75.1,45.4,57.1
norway,DNO.OL,Energy,Oil & Gas E&P,0.0008128386421392417,0.8235856055710676,1.5499736134423887,2.7449559332172035,1.4016260162601626,3.984472049689441,47.2,31.5,47.0,37.2,60.4,80.2
norway,EPR.OL,Consumer Defensive,Discount Stores,0.24916107382550334,2.9775671140939597,1.027976443328828,1.7114095385209498,2.0156599552572705,1.0555232558139536,43.4,47.1,73.7,79.9,54.7,24.2
norway,EQNR.OL,Energy,Oil & Gas Integrated,0.21844181913842092,1.5535281999431179,0.6510283822339314,1.4354376390737842,2.0695407427747656,1.5261774631902758,79.9,60.8,13.6,10.5,74.1,39.6
norway,GSF.OL,Consumer Defensive,Farm Products,-0.11632167063564755,1.2167974745272978,0.9612876141019565,2.0107811018009434,1.3953104964279173,1.6748322147651007,0.7,22.3,22.9,49.2,65.1,0.7
norway,KOG.OL,Industrials,Aerospace & Defense,0.2743449714671412,11.133686568080016,4.0363421796098145,4.777271594776767,2.408111922439713,1.0983656266108737,99.0,97.9,90.2,90.2,99.0,1.2
norway,MOWI.OL,Consumer Defensive,Farm Products,0.12724434035909446,25.162034868592247,17.762252020573108,18.508394562821454,1.103304709862087,3.127659574468085,40.1,35.5,40.2,40.8,55.9,46.4
norway,NHY.OL,Basic Materials,Aluminum,-0.014907262957184954,1.2971235204626013,0.7091310674767825,1.143388352480336,0.9762042333545193,1.5151230766222847,13.8,89.1,67.2,62.7,62.4,1.0
norway,NOD.OL,Technology,Semiconductors,-0.10380856555558261,3.452640978635308,4.393813658120854,4.387020446358661,0.45373665480427045,4.938053097345133,0.8,9.8,50.1,50.8,72.7,86.2
norway,ORK.OL,Consumer Defensive,Packaged Foods,0.13378986747828292,2.0587291769114344,1.414264712546436,1.993708035764533,0.8676473696447066,1.1841084241296838,99.0,90.2,39.4,41.8,74.0,18.5
norway,SALM.OL,Consumer Defensive,Farm Products,0.1859689304919339,3.5058419637522404,2.5215345222747456,3.6730887408680704,1.632294363672575,1.8117992815935562,19.4,43.8,34.5,40.2,87.6,18.3
norway,SCATC.OL,Utilities,Utilities - Renewable,0.07208063902624572,1.2284680948007147,3.212775549595702,10.428393555066979,3.0170216812476225,0.953037542662116,46.9,5.9,8.0,22.2,20.9,10.9
norway,TGS.OL,Energy,Oil & Gas Equipment & Services,0.07202302447818311,1.489283592085502,0.8489807379368929,1.33780883161479,1.0151324085750313,0.7206790123456791,76.7,59.7,0.4,1.5,97.2,4.2
norway,VEI.OL,Industrials,Engineering & Construction,0.5718487394957983,6.95214108994428,0.38678079885147815,0.7272749665505829,6.368487394957983,0.7878293308463511,99.4,99.6,92.0,65.9,92.0,10.6
norway,WAWI.OL,Industrials,Marine Shipping,0.2443313107313412,1.3040744556069823,0.9844875677261493,1.5769830608162099,1.2066838046272492,1.5506582713222667,82.4,97.0,65.2,37.7,30.7,69.7
norway,WWI.OL,Industrials,Marine Shipping,0.191496989045554,0.7054284445075933,1.7675738001007486,2.696580333079062,0.4374529012810851,1.3682539682539683,91.7,100.0,89.8,61.7,5.7,54.9
norway,YAR.OL,Basic Materials,Agricultural Inputs,0.03687437514048303,1.0672507689576236,0.5494483714692614,1.1017908360549376,1.1927677712085798,1.7099216004325493,22.6,70.7,42.5,47.4,80.8,47.9
