country,ticker,sector,industry,roe_ratio,pb_ratio,ps_ratio,evrv_ratio,de_ratio,current_ratio,roe_perc,pb_perc,ps_perc,evrv_perc,de_perc,current_perc
norway,AFG.OL,Industrials,Engineering & Construction,0.1529535864978903,5.029625292266974,0.47486154537088854,0.8596505770078436,4.220112517580872,0.5824278756088422,9.0,24.7,16.1,19.5,62.3,3.6
norway,AKRBP.OL,Energy,Oil & Gas E&P,0.11405510656255731,1.0564012977892512,1.0276562367441566,2.981967076753716,2.341320724475076,1.1207766990291261,67.5,10.7,14.3,17.2,25.7,67.7
norway,ATEA.OL,Technology,Information Technology Services,0.1836783822821377,3.7092898411169957,0.4617714576840086,0.7906793934308319,2.8909484833895043,0.8827335220380105,61.0,80.0,82.1,75.0,42.7,59.1
norway,AUSS.OL,Consumer Defensive,Farm Products,0.11137265924182271,0.6805289891667198,0.5646377093325271,1.1041800500991794,0.8950918736605418,2.9715999510343982,53.5,65.5,37.4,36.1,74.6,76.9
norway,BONHR.OL,Industrials,Conglomerates,0.18219300200579452,1.293814352574103,0.8066900576669215,1.4634676578892518,1.740806775128148,1.6561237040941839,80.2,57.4,46.8,4.0,0.4,41.8
norway,BRG.OL,Basic Materials,Specialty Chemicals,0.155343585750438,3.505455984182805,2.486197347887211,3.0279618101266146,0.7973525403932257,1.760523321956769,37.5,58.4,65.8,63.9,23.4,69.0
norway,DNO.OL,Energy,Oil & Gas E&P,0.06126792824837517,0.7311937156577072,1.2981505437524912,2.6216988009754822,1.4975450081833062,3.7852941176470587,54.2,23.9,40.4,33.9,62.5,75.7
norway,EPR.OL,Consumer Defensive,Discount Stores,0.22624557582357746,3.0366448433302486,0.9747091243163508,1.6066238319979027,1.9942826027770215,1.090085141444658,23.5,47.9,60.5,62.9,53.1,31.5
norway,EQNR.OL,Energy,Oil & Gas Integrated,0.21229197587038567,1.45596522310258,0.6167180027782966,1.4061820496439736,2.0440669565413296,1.4803687471663896,72.7,48.5,6.5,9.0,71.9,25.6
norway,GSF.OL,Consumer Defensive,Farm Products,-0.11632167063564755,1.3913678611060774,1.0992007458434263,2.1486942335424133,1.3953104964279173,1.6748322147651007,1.2,33.0,38.0,58.7,66.5,1.2
norway,KOG.OL,Industrials,Aerospace & Defense,0.26964586846543004,11.263794266441822,4.272647604426534,4.975434444231221,2.2532883642495785,1.1354725822236722,96.9,97.3,91.4,91.4,83.2,16.0
norway,MOWI.OL,Consumer Defensive,Farm Products,0.10739668333772046,26.60363080335247,18.279470685826738,19.00690783540171,1.103448275862069,2.7639751552795033,28.2,45.4,43.9,44.6,58.0,20.1
norway,NHY.OL,Basic Materials,Aluminum,0.0046066350710900475,1.311216044493761,0.7059081606107815,1.1262893511294967,0.9597630331753555,1.5952159870811466,25.8,89.5,66.4,59.9,60.1,7.3
norway,NOD.OL,Technology,Semiconductors,-0.09333111688494974,3.191598323699873,3.9035369992124442,3.8971446655755866,0.44773519163763065,4.973913043478261,2.5,6.9,35.8,36.6,71.0,86.5
norway,ORK.OL,Consumer Defensive,Packaged Foods,0.12147602073882048,2.0615175985409238,1.462450690289886,2.0186559717473154,0.8072342838626053,1.2955877283695278,61.2,89.3,49.6,46.6,69.2,35.2
norway,SALM.OL,Consumer Defensive,Farm Products,0.1859689304919339,3.5715559649472217,2.5687985245666805,3.720352743160005,1.632294363672575,1.8117992815935562,21.0,44.4,33.9,39.3,86.9,19.1
norway,SCATC.OL,Utilities,Utilities - Renewable,0.1882640586797066,1.0379653824337536,2.909053276030644,9.394434728748779,2.543357783211084,0.9840172786177106,89.9,0.8,2.7,13.0,2.8,12.5
norway,TGS.OL,Energy,Oil & Gas Equipment & Services,0.03752388313492005,0.9019755965762907,1.1475985747461301,2.253426667760869,0.9719942056977305,0.677013422818792,47.7,9.4,6.7,17.4,95.2,0.4
norway,VEI.OL,Industrials,Engineering & Construction,0.4749048113534095,6.20376892068717,0.426243540997556,0.7345816307996869,5.134302526825891,0.8267747833691073,92.7,97.5,92.3,65.7,68.2,12.5
norway,WAWI.OL,Industrials,Marine Shipping,0.27815640587690565,1.2665776134098097,0.7748083510712539,1.4809337576044361,1.7244389027431422,1.182655410590944,87.1,97.1,64.6,32.8,44.7,52.6
norway,WWI.OL,Industrials,Marine Shipping,0.191496989045554,0.6335575509364986,1.587488761773762,2.5164952947520756,0.4374529012810851,1.3682539682539683,91.0,98.5,84.1,40.8,6.3,56.1
norway,YAR.OL,Basic Materials,Agricultural Inputs,0.07198078828528684,0.9945060841601976,0.543346171229357,1.0960897815369495,1.1296826222684704,1.8057954862078573,51.2,60.6,40.8,45.3,76.2,65.3
