country,ticker,sector,industry,roe_ratio,pb_ratio,ps_ratio,evrv_ratio,de_ratio,current_ratio,roe_perc,pb_perc,ps_perc,evrv_perc,de_perc,current_perc
norway,AFG.OL,Industrials,Engineering & Construction,0.18977384464110128,5.264647656506064,0.5280223537146614,0.9270361604207759,4.149459193706981,0.6172274088426986,10.7,32.7,23.4,31.4,56.5,16.9
norway,AKRBP.OL,Energy,Oil & Gas E&P,0.11405510656255731,1.0974861801865095,1.0676231846452995,3.0219340246548585,2.341320724475076,1.1207766990291261,67.2,15.9,18.0,18.6,26.1,67.4
norway,ATEA.OL,Technology,Information Technology Services,0.1836783822821377,3.828420152512662,0.47660205327072636,0.8055099890175497,2.8909484833895043,0.8827335220380105,60.8,87.1,90.3,79.1,42.8,58.9
norway,AUSS.OL,Consumer Defensive,Farm Products,0.13886481802426343,0.7176739102632995,0.5673382793963848,1.1119650811660438,0.898866262276141,2.7018348623853212,65.1,73.9,38.0,38.8,77.9,44.2
norway,BONHR.OL,Industrials,Conglomerates,0.18219300200579452,1.253530755515935,0.7815733342597095,1.4383509344820398,1.740806775128148,1.6561237040941839,79.6,55.2,43.9,4.1,1.2,41.9
norway,BRG.OL,Basic Materials,Specialty Chemicals,0.155343585750438,3.501569728513439,2.4834410735017993,3.025205535741203,0.7973525403932257,1.760523321956769,37.7,58.0,65.3,63.2,23.8,68.7
norway,DNO.OL,Energy,Oil & Gas E&P,0.06126792824837517,0.8355434485023181,1.4834115211540972,2.8069597783770885,1.4975450081833062,3.7852941176470587,54.1,38.4,48.4,44.4,62.2,75.2
norway,EPR.OL,Consumer Defensive,Discount Stores,0.22624557582357746,3.3071242853253473,1.0615282268635846,1.6934429345451365,1.9942826027770215,1.090085141444658,24.0,63.6,74.4,74.2,53.0,31.8
norway,EQNR.OL,Energy,Oil & Gas Integrated,0.21229197587038567,1.6296470597047361,0.6902861853753348,1.4797502322410119,2.0440669565413296,1.4803687471663896,72.3,64.9,17.4,13.7,71.6,26.0
norway,GSF.OL,Consumer Defensive,Farm Products,-0.14988031670042348,1.30140580251234,0.9808402599839744,2.122805289126356,1.543730436383723,1.6118708175734653,0.8,27.9,22.3,57.4,92.1,0.8
norway,KOG.OL,Industrials,Aerospace & Defense,0.26964586846543004,12.36026981450253,4.688569052645046,5.391355892449733,2.2532883642495785,1.1354725822236722,96.2,98.7,91.6,91.6,82.6,16.6
norway,MOWI.OL,Consumer Defensive,Farm Products,0.10739668333772046,26.869054183698886,18.461844247399544,19.18928139697451,1.103448275862069,2.7639751552795033,28.5,48.8,47.1,47.3,57.9,20.6
norway,NHY.OL,Basic Materials,Aluminum,0.0046066350710900475,1.1848976274463237,0.63790319544606,1.058284385964775,0.9597630331753555,1.5952159870811466,26.2,75.4,53.3,49.9,59.9,8.0
norway,NOD.OL,Technology,Semiconductors,-0.09333111688494974,3.2122405503704945,3.9287838151906818,3.922391481553824,0.44773519163763065,4.973913043478261,3.3,7.9,37.3,38.2,70.7,85.9
norway,ORK.OL,Consumer Defensive,Packaged Foods,0.12147602073882048,1.9996924320970042,1.4185916141378363,1.9747968955952655,0.8072342838626053,1.2955877283695278,61.0,83.1,38.5,38.8,68.9,35.5
norway,SALM.OL,Consumer Defensive,Farm Products,0.17015814335592525,3.7446087492298217,2.744824990590892,4.061911930748965,1.821986034093243,1.6346136547629757,18.2,49.7,42.2,57.4,89.5,6.7
norway,SCATC.OL,Utilities,Utilities - Renewable,0.1882640586797066,1.053505685210908,2.9526072995746553,9.437988752292792,2.543357783211084,0.9840172786177106,89.3,2.6,5.1,14.7,3.6,13.2
norway,TGS.OL,Energy,Oil & Gas Equipment & Services,0.03752388313492005,1.0416305660096252,1.3252839184364162,2.431112011451155,0.9719942056977305,0.677013422818792,47.7,24.0,8.8,20.6,94.5,1.2
norway,VEI.OL,Industrials,Engineering & Construction,0.4749048113534095,6.5494605704862465,0.4499950434773299,0.7583331332794607,5.134302526825891,0.8267747833691073,92.0,97.0,91.7,68.9,67.9,13.1
norway,WAWI.OL,Industrials,Marine Shipping,0.27815640587690565,1.1920367748987504,0.729209199812976,1.4353346063461583,1.7244389027431422,1.182655410590944,86.4,94.7,60.3,23.7,44.8,52.5
norway,WWI.OL,Industrials,Marine Shipping,0.191496989045554,0.6484004528696594,1.6246802370804225,2.553686770058736,0.4374529012810851,1.3682539682539683,90.3,98.1,85.3,47.1,7.1,56.0
norway,YAR.OL,Basic Materials,Agricultural Inputs,0.07198078828528684,0.9403390840543099,0.5137521520641879,1.0664957623717801,1.1296826222684704,1.8057954862078573,51.2,55.4,29.0,41.9,75.7,65.1
