country,ticker,sector,industry,roe_ratio,pb_ratio,ps_ratio,evrv_ratio,de_ratio,current_ratio,roe_perc,pb_perc,ps_perc,evrv_perc,de_perc,current_perc
norway,AFG.OL,Industrials,Engineering & Construction,0.18977384464110128,5.179275208919879,0.5194598508354553,0.9184736575415697,4.149459193706981,0.6172274088426986,10.5,29.9,22.9,27.7,56.5,16.8
norway,AKRBP.OL,Energy,Oil & Gas E&P,0.11405510656255731,1.018622082332805,0.9909050073918583,2.945215847401417,2.341320724475076,1.1207766990291261,67.3,7.7,12.1,16.8,25.9,67.5
norway,ATEA.OL,Technology,Information Technology Services,0.1836783822821377,3.703874902077805,0.46109734905391997,0.7900052848007433,2.8909484833895043,0.8827335220380105,60.8,83.6,85.8,76.6,42.7,59.0
norway,AUSS.OL,Consumer Defensive,Farm Products,0.13886481802426343,0.7019370417867624,0.5548979109269636,1.0995247126966226,0.898866262276141,2.7018348623853212,65.2,70.0,33.8,34.3,78.1,44.1
norway,BONHR.OL,Industrials,Conglomerates,0.18219300200579452,1.2369433920213952,0.7712311540332106,1.428008754255541,1.740806775128148,1.6561237040941839,79.8,53.6,42.5,3.4,0.9,41.9
norway,BRG.OL,Basic Materials,Specialty Chemicals,0.155343585750438,3.4432750039660376,2.44209632684986,2.983860789089263,0.7973525403932257,1.760523321956769,37.6,57.2,63.6,62.1,23.7,68.8
norway,DNO.OL,Energy,Oil & Gas E&P,0.06126792824837517,0.7528090205076323,1.3365260373370693,2.6600742945600606,1.4975450081833062,3.7852941176470587,54.2,27.7,44.9,36.4,62.3,75.4
norway,EPR.OL,Consumer Defensive,Discount Stores,0.22624557582357746,3.250300843996733,1.0432889102508083,1.6752036179323604,1.9942826027770215,1.090085141444658,23.8,60.0,71.4,72.0,53.0,31.7
norway,EQNR.OL,Energy,Oil & Gas Integrated,0.21229197587038567,1.4818142682794782,0.6276671458362962,1.4171311927019734,2.0440669565413296,1.4803687471663896,72.5,51.1,7.5,9.2,71.7,25.8
norway,GSF.OL,Consumer Defensive,Farm Products,-0.14988031670042348,1.2648494592974626,0.9532885669503912,2.0952535960927725,1.543730436383723,1.6118708175734653,0.5,23.9,19.9,55.2,92.3,0.5
norway,KOG.OL,Industrials,Aerospace & Defense,0.26964586846543004,12.888571669477235,4.888967568604874,5.591754408409561,2.2532883642495785,1.1354725822236722,96.4,99.6,92.5,92.5,82.8,16.4
norway,MOWI.OL,Consumer Defensive,Farm Products,0.10739668333772046,26.678494340615952,18.3309097485983,19.05834689817327,1.103448275862069,2.7639751552795033,28.4,46.6,45.8,46.2,58.0,20.5
norway,NHY.OL,Basic Materials,Aluminum,0.0046066350710900475,1.17884644838306,0.6346454739591909,1.055026664477906,0.9597630331753555,1.5952159870811466,26.0,74.2,53.0,48.9,60.0,7.7
norway,NOD.OL,Technology,Semiconductors,-0.09333111688494974,3.156665455181691,3.8608117778909623,3.8544194442541047,0.44773519163763065,4.973913043478261,3.0,6.6,34.5,35.8,70.8,86.1
norway,ORK.OL,Consumer Defensive,Packaged Foods,0.12147602073882048,1.989557143697782,1.411401590862643,1.9676068723200724,0.8072342838626053,1.2955877283695278,61.0,82.4,37.3,37.8,69.0,35.4
norway,SALM.OL,Consumer Defensive,Farm Products,0.17015814335592525,3.6768330252618613,2.695144900263455,4.012231840421528,1.821986034093243,1.6346136547629757,18.0,47.9,39.8,53.8,89.8,6.4
norway,SCATC.OL,Utilities,Utilities - Renewable,0.1882640586797066,1.0120648119366062,2.8364630521841385,9.321844504902275,2.543357783211084,0.9840172786177106,89.5,0.6,1.5,12.7,3.3,13.0
norway,TGS.OL,Energy,Oil & Gas Equipment & Services,0.03752388313492005,0.9766954809306583,1.2426659281376755,2.348494021152414,0.9719942056977305,0.677013422818792,47.7,19.1,8.1,19.6,94.7,0.9
norway,VEI.OL,Industrials,Engineering & Construction,0.4749048113534095,6.586832814122534,0.4525627853881279,0.7609008751902587,5.134302526825891,0.8267747833691073,92.2,97.5,92.2,69.5,68.0,12.9
norway,WAWI.OL,Industrials,Marine Shipping,0.27815640587690565,1.093470426586709,0.6689128318697841,1.3750382384029662,1.7244389027431422,1.182655410590944,86.6,92.8,54.7,16.5,44.8,52.6
norway,WWI.OL,Industrials,Marine Shipping,0.191496989045554,0.6109025953543057,1.530722825779386,2.459729358757699,0.4374529012810851,1.3682539682539683,90.5,96.0,80.5,33.1,6.8,56.1
norway,YAR.OL,Basic Materials,Agricultural Inputs,0.07198078828528684,0.9332200303957225,0.5098626730456295,1.0626062833532217,1.1296826222684704,1.8057954862078573,51.2,54.8,27.1,41.1,75.9,65.2
