country,ticker,sector,industry,roe_ratio,pb_ratio,ps_ratio,evrv_ratio,de_ratio,current_ratio,roe_perc,pb_perc,ps_perc,evrv_perc,de_perc,current_perc
norway,AFG.OL,Industrials,Engineering & Construction,0.18977384464110128,5.406935431006228,0.5422932281393821,0.9413070348454964,4.149459193706981,0.6172274088426986,13.5,34.6,25.8,35.8,55.4,17.5
norway,AKRBP.OL,Energy,Oil & Gas E&P,0.11405510656255731,1.1333764636933874,1.1025368805689455,3.0568477205785043,2.341320724475076,1.1207766990291261,66.2,17.3,19.2,19.2,24.0,69.2
norway,ATEA.OL,Technology,Information Technology Services,0.1836783822821377,3.655139624458353,0.45503026852073847,0.7839382042675618,2.8909484833895043,0.8827335220380105,59.6,80.0,83.1,74.6,41.2,60.6
norway,AUSS.OL,Consumer Defensive,Farm Products,0.13886481802426343,0.7802553325633242,0.616810380781328,1.161437182550987,0.898866262276141,2.7018348623853212,64.1,81.9,49.6,45.0,77.2,42.7
norway,BONHR.OL,Industrials,Conglomerates,0.18219300200579452,1.130310340985068,0.7047457097200028,1.361523309942333,1.740806775128148,1.6561237040941839,78.9,45.3,37.2,1.9,1.4,40.2
norway,BRG.OL,Basic Materials,Specialty Chemicals,0.155343585750438,3.7269761153643106,2.643307511338736,3.185071973578139,0.7973525403932257,1.760523321956769,38.5,65.8,74.2,71.5,21.7,70.6
norway,DNO.OL,Energy,Oil & Gas E&P,0.06126792824837517,0.9100789922720783,1.6157408267835474,2.939289084006538,1.4975450081833062,3.7852941176470587,52.8,45.6,54.6,49.8,61.1,74.4
norway,EPR.OL,Consumer Defensive,Discount Stores,0.22624557582357746,3.4116795560991022,1.0950886139606748,1.727003321642227,1.9942826027770215,1.090085141444658,24.1,76.3,81.7,77.1,53.0,31.9
norway,EQNR.OL,Energy,Oil & Gas Integrated,0.21229197587038567,1.556456847409567,0.6592842625042581,1.4487483093699351,2.0440669565413296,1.4803687471663896,71.4,60.8,13.3,12.9,70.7,23.9
norway,GSF.OL,Consumer Defensive,Farm Products,-0.14988031670042348,1.4142081851920598,1.0658568767385619,2.207821905880943,1.543730436383723,1.6118708175734653,1.0,33.7,32.2,62.0,91.7,1.0
norway,KOG.OL,Industrials,Aerospace & Defense,0.26964586846543004,13.656104553119732,5.180112582357833,5.882899422162519,2.2532883642495785,1.1354725822236722,95.9,100.0,92.9,92.9,82.0,17.2
norway,MOWI.OL,Consumer Defensive,Farm Products,0.10739668333772046,29.237452376431683,20.089180969083735,20.816618118658702,1.103448275862069,2.7639751552795033,26.7,62.8,55.7,56.1,59.4,21.3
norway,NHY.OL,Basic Materials,Aluminum,0.0046066350710900475,1.2612937811539635,0.6790319389265591,1.0994131294452743,0.9597630331753555,1.5952159870811466,26.5,82.9,60.3,55.5,58.7,8.4
norway,NOD.OL,Technology,Semiconductors,-0.09333111688494974,3.7473492755879105,4.583257372209636,4.5768650385727785,0.44773519163763065,4.973913043478261,3.6,17.9,59.2,59.2,69.7,85.3
norway,ORK.OL,Consumer Defensive,Packaged Foods,0.12147602073882048,2.041247021742479,1.4480706437394995,2.0042759251969287,0.8072342838626053,1.2955877283695278,59.8,86.2,44.0,41.7,67.9,36.5
norway,SALM.OL,Consumer Defensive,Farm Products,0.17015814335592525,3.910659272951325,2.8665412118931126,4.1836281520511855,1.821986034093243,1.6346136547629757,17.9,54.5,46.4,61.5,89.1,7.1
norway,SCATC.OL,Utilities,Utilities - Renewable,0.1882640586797066,0.9783940900508815,2.7420958165656275,9.227477269283764,2.543357783211084,0.9840172786177106,88.8,0.4,1.0,11.9,3.8,13.7
norway,TGS.OL,Energy,Oil & Gas Equipment & Services,0.03752388313492005,1.0407410573114515,1.3241521817041553,2.429980274718894,0.9719942056977305,0.677013422818792,48.4,24.6,9.0,19.0,94.1,1.4
norway,VEI.OL,Industrials,Engineering & Construction,0.4749048113534095,6.624205057758821,0.45513052729892595,0.7634686171010568,5.134302526825891,0.8267747833691073,91.6,97.5,92.3,70.2,67.0,13.6
norway,WAWI.OL,Industrials,Marine Shipping,0.27815640587690565,1.1057912201257143,0.6764498778626831,1.3825752843958654,1.7244389027431422,1.182655410590944,85.9,88.2,52.2,11.8,43.4,53.9
norway,WWI.OL,Industrials,Marine Shipping,0.191496989045554,0.6280891133821761,1.573786639292361,2.502793172270674,0.4374529012810851,1.3682539682539683,89.9,96.7,82.7,39.5,7.4,57.5
norway,YAR.OL,Basic Materials,Agricultural Inputs,0.07198078828528684,1.0171015180230762,0.5556911359029806,1.1084347462105728,1.1296826222684704,1.8057954862078573,52.4,63.3,46.5,46.5,74.9,63.9
