country,ticker,sector,industry,roe_ratio,pb_ratio,ps_ratio,evrv_ratio,de_ratio,current_ratio,roe_perc,pb_perc,ps_perc,evrv_perc,de_perc,current_perc
norway,AFG.OL,Industrials,Engineering & Construction,0.1970203709334144,4.283123846520911,0.4645406209796299,0.8405010496688302,3.5722103982973548,0.6268339768339768,8.7,11.1,10.1,11.9,35.3,18.3
norway,AKRBP.OL,Energy,Oil & Gas E&P,0.14333356649557816,1.201442195227379,1.1413547972504756,2.9611964042870373,2.1705163579030353,1.1335067186822712,79.6,19.5,18.6,14.8,23.1,67.8
norway,ATEA.OL,Technology,Information Technology Services,0.18240497250776955,3.847194754253755,0.4857768551389597,0.8681422258223696,3.312694238584748,0.9119870869085039,58.2,85.4,90.2,86.9,74.9,74.1
norway,AUSS.OL,Consumer Defensive,Farm Products,0.11137265924182271,0.6702017247188922,0.5560691354226448,1.0956114761892968,0.8950918736605418,2.9715999510343982,54.6,63.9,36.7,35.6,75.6,77.9
norway,BONHR.OL,Industrials,Conglomerates,0.17216117216117216,1.3618846744653197,0.8242012299771168,1.4647189645308925,1.8621056362991848,1.6077222582738482,79.8,62.7,50.2,3.8,0.9,39.9
norway,BRG.OL,Basic Materials,Specialty Chemicals,0.1600323297635886,3.9361487785766376,2.6894933460135,3.2312578082529035,0.8557284299858557,1.6958154506437768,42.1,78.7,77.2,75.7,45.4,57.1
norway,DNO.OL,Energy,Oil & Gas E&P,0.0008128386421392417,0.8869950355798129,1.6693090446254393,2.8642913644002537,1.4016260162601626,3.984472049689441,47.1,37.1,50.4,42.6,60.5,80.4
norway,EPR.OL,Consumer Defensive,Discount Stores,0.24916107382550334,2.9956130442309967,1.0342066273576023,1.7176397225497242,2.0156599552572705,1.0555232558139536,43.3,43.5,67.6,78.4,54.8,24.0
norway,EQNR.OL,Energy,Oil & Gas Integrated,0.21844181913842092,1.7091236232030875,0.7162328868522904,1.500642143692143,2.0695407427747656,1.5261774631902758,80.2,72.5,19.4,12.3,74.3,39.6
norway,GSF.OL,Consumer Defensive,Farm Products,-0.11632167063564755,1.0162493447721124,0.802851689306941,1.852345177005928,1.3953104964279173,1.6748322147651007,0.3,2.5,10.5,39.3,65.2,0.3
norway,KOG.OL,Industrials,Aerospace & Defense,0.2743449714671412,11.943605571577592,4.329965519542633,5.070894934709585,2.408111922439713,1.0983656266108737,99.3,99.9,92.2,92.2,99.3,0.9
norway,MOWI.OL,Consumer Defensive,Farm Products,0.12724434035909446,24.78527671661099,17.496292876916982,18.24243541916533,1.103304709862087,3.127659574468085,40.1,31.4,37.1,37.3,55.9,46.4
norway,NHY.OL,Basic Materials,Aluminum,-0.014907262957184954,1.1380240870413851,0.6221521874571666,1.0564094724607203,0.9762042333545193,1.5151230766222847,13.6,71.5,52.6,49.3,62.5,0.7
norway,NOD.OL,Technology,Semiconductors,-0.10380856555558261,4.525039944230096,5.758543223442613,5.7517500116804205,0.45373665480427045,4.938053097345133,0.5,22.9,69.9,70.1,72.9,86.5
norway,ORK.OL,Consumer Defensive,Packaged Foods,0.13378986747828292,1.9753669071163242,1.3569981629433108,1.9364414861614079,0.8676473696447066,1.1841084241296838,99.3,84.3,28.9,34.4,74.2,18.2
norway,SALM.OL,Consumer Defensive,Farm Products,0.1859689304919339,3.6372699661422025,2.616062526858616,3.767616745451941,1.632294363672575,1.8117992815935562,19.2,47.8,37.5,42.8,87.9,18.1
norway,SCATC.OL,Utilities,Utilities - Renewable,0.07208063902624572,1.1642492853674702,3.0448260345496934,10.26044404002097,3.0170216812476225,0.953037542662116,46.9,1.9,4.2,19.5,20.7,10.6
norway,TGS.OL,Energy,Oil & Gas Equipment & Services,0.07202302447818311,1.9488251914107662,1.1109469397947485,1.5997750334726457,1.0151324085750313,0.7206790123456791,77.0,85.9,3.8,4.4,97.5,3.8
norway,VEI.OL,Industrials,Engineering & Construction,0.5718487394957983,7.020188408346738,0.39056659603696287,0.7310607637360675,6.368487394957983,0.7878293308463511,99.8,100.0,92.6,66.4,92.4,10.3
norway,WAWI.OL,Industrials,Marine Shipping,0.2443313107313412,1.0885835227124758,0.8218065616837398,1.4143020547738003,1.2066838046272492,1.5506582713222667,82.6,91.0,62.8,16.2,30.5,69.8
norway,WWI.OL,Industrials,Marine Shipping,0.191496989045554,0.6405883992206274,1.6051057763927064,2.53411230937102,0.4374529012810851,1.3682539682539683,92.0,100.0,85.7,39.3,5.3,55.0
norway,YAR.OL,Basic Materials,Agricultural Inputs,0.03687437514048303,0.9962309708143056,0.5128855377221057,1.0652280023077818,1.1927677712085798,1.7099216004325493,22.3,62.5,28.6,43.8,81.1,47.9
