country,ticker,sector,industry,roe_ratio,pb_ratio,ps_ratio,evrv_ratio,de_ratio,current_ratio,roe_perc,pb_perc,ps_perc,evrv_perc,de_perc,current_perc
norway,AFG.OL,Industrials,Engineering & Construction,0.1529535864978903,4.556428328271321,0.43018564437817075,0.8149746760151259,4.220112517580872,0.5824278756088422,7.4,14.1,5.0,5.1,63.2,2.9
norway,AKRBP.OL,Energy,Oil & Gas E&P,0.14333356649557816,1.0408487520060852,0.9887930697235793,2.8086346767601413,2.1705163579030353,1.1335067186822712,79.5,7.6,10.6,8.5,23.2,67.8
norway,ATEA.OL,Technology,Information Technology Services,0.18240497250776955,3.8579413545094634,0.48713380481505325,0.8694991754984631,3.312694238584748,0.9119870869085039,58.2,85.5,90.2,86.8,74.8,74.1
norway,AUSS.OL,Consumer Defensive,Farm Products,0.11137265924182271,0.6815972800248623,0.5655240746639749,1.105066415430627,0.8950918736605418,2.9715999510343982,54.6,67.0,39.6,38.3,75.5,77.8
norway,BONHR.OL,Industrials,Conglomerates,0.17216117216117216,1.3342449485997874,0.8074738987414187,1.4479916332951945,1.8621056362991848,1.6077222582738482,79.7,61.3,48.3,3.6,1.0,39.9
norway,BRG.OL,Basic Materials,Specialty Chemicals,0.1600323297635886,3.932107619792193,2.6867321013877623,3.228496563627166,0.8557284299858557,1.6958154506437768,42.2,78.4,76.9,74.7,45.4,57.1
norway,DNO.OL,Energy,Oil & Gas E&P,0.0008128386421392417,0.8228482694472321,1.548585959835463,2.743568279610278,1.4016260162601626,3.984472049689441,47.2,31.2,47.2,37.3,60.4,80.3
norway,EPR.OL,Consumer Defensive,Discount Stores,0.24916107382550334,2.885082109363821,0.9960468838660961,1.679479979058218,2.0156599552572705,1.0555232558139536,43.4,41.0,59.8,74.1,54.8,24.1
norway,EQNR.OL,Energy,Oil & Gas Integrated,0.21844181913842092,1.603573523426438,0.6720005963121263,1.4564098531519791,2.0695407427747656,1.5261774631902758,80.1,63.5,14.2,10.6,74.2,39.6
norway,GSF.OL,Consumer Defensive,Farm Products,-0.11632167063564755,1.1534117970324236,0.911212011577424,1.960705499276411,1.3953104964279173,1.6748322147651007,0.5,15.4,17.7,46.4,65.1,0.5
norway,KOG.OL,Industrials,Aerospace & Defense,0.2743449714671412,11.425257409339142,4.14204658198563,4.882975997152582,2.408111922439713,1.0983656266108737,99.2,98.7,91.0,91.0,99.2,1.0
norway,MOWI.OL,Consumer Defensive,Farm Products,0.12724434035909446,25.067845843888623,17.69576259699926,18.441905139247606,1.103304709862087,3.127659574468085,40.1,35.0,39.8,40.2,55.9,46.4
norway,NHY.OL,Basic Materials,Aluminum,-0.014907262957184954,1.1086756450062147,0.6061075381228006,1.0403648231263543,0.9762042333545193,1.5151230766222847,13.7,68.7,50.0,47.5,62.5,0.9
norway,NOD.OL,Technology,Semiconductors,-0.10380856555558261,4.179937217638749,5.319367217905208,5.312574006143016,0.45373665480427045,4.938053097345133,0.7,19.8,66.7,67.0,72.8,86.3
norway,ORK.OL,Consumer Defensive,Packaged Foods,0.13378986747828292,2.099882590408556,1.4425354638247208,2.021978787042818,0.8676473696447066,1.1841084241296838,99.2,93.8,43.9,46.9,74.1,18.4
norway,SALM.OL,Consumer Defensive,Farm Products,0.1859689304919339,3.6438413662617006,2.6207889270878093,3.772343145681134,1.632294363672575,1.8117992815935562,19.3,48.0,37.7,43.4,87.7,18.2
norway,SCATC.OL,Utilities,Utilities - Renewable,0.07208063902624572,1.2141132329343707,3.17523371239439,10.390851717865665,3.0170216812476225,0.953037542662116,46.9,4.0,6.9,21.3,20.8,10.8
norway,TGS.OL,Energy,Oil & Gas Equipment & Services,0.07202302447818311,1.5937946493539328,0.9085582925368655,1.3973863862147626,1.0151324085750313,0.7206790123456791,76.9,67.9,1.1,1.9,97.3,4.0
norway,VEI.OL,Industrials,Engineering & Construction,0.5718487394957983,6.804705882352942,0.37857827438696556,0.7190724420860702,6.368487394957983,0.7878293308463511,99.6,99.4,90.3,65.0,92.2,10.5
norway,WAWI.OL,Industrials,Marine Shipping,0.2443313107313412,1.1644606280667773,0.8790886183755012,1.471584111465562,1.2066838046272492,1.5506582713222667,82.5,94.7,65.0,26.4,30.6,69.8
norway,WWI.OL,Industrials,Marine Shipping,0.191496989045554,0.6374635777610146,1.59727599211762,2.526282525095933,0.4374529012810851,1.3682539682539683,91.8,99.6,85.6,38.0,5.5,54.9
norway,YAR.OL,Basic Materials,Agricultural Inputs,0.03687437514048303,0.9711460769622835,0.49997118387353967,1.052313648459216,1.1927677712085798,1.7099216004325493,22.5,60.8,22.8,41.3,80.9,47.9
